,,,,,بيانات على مستوى الحي من تعداد 2015 ,,,,,,,,,,,,,,,,,,,,
GOV_CODE,المحافظة,LUAA_CODE,اللواء,DISTRICT_CODE,القضاء,COLLECTION_CODE,التجمع السكاني,AREA_CODE,المنطقة,QUERTER_CODE,الحي,الفئات العمرية,ذكر _اردني,انثى _اردني,ذكر _سوري,انثى _سوري,ذكر _عراقي,انثى _عراقي,ذكر_فلسطيني,انثى_فلسطيني,ذكر _مصري,انثى _مصري,اخرى _ذكر ,اخرى _انثى,المجموع
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,25-29,27,19,0,0,0,0,0,0,14,0,0,0,60
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,30-34,28,21,0,0,0,0,0,0,0,0,0,4,53
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,35-39,14,23,0,0,0,0,0,0,0,0,0,0,37
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,40-44,11,10,0,0,0,0,0,0,0,0,0,0,21
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,45-49,6,5,0,0,0,0,0,0,0,0,0,0,11
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,50-54,6,6,0,0,0,0,0,0,0,0,0,0,12
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,55-59,1,8,0,0,0,0,0,0,0,0,0,0,9
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,5-9,42,33,0,0,0,0,0,0,0,0,0,0,75
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,60-64,2,6,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,65-69,3,2,0,0,0,0,0,0,0,0,0,0,5
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,70-74,4,0,0,0,0,0,0,0,0,0,0,0,4
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110121,زينب,80+,0,2,0,0,0,0,0,0,0,0,0,0,2
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),0-4,50,41,0,4,0,0,0,0,0,0,0,0,95
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),10-14,79,36,0,0,0,0,0,0,0,0,0,0,115
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),15-19,58,53,0,0,0,0,0,0,0,0,0,0,111
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),20-24,53,52,0,0,0,0,0,0,0,0,0,0,105
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),25-29,56,59,8,4,0,0,0,0,9,0,0,0,136
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),30-34,54,41,0,0,0,0,0,0,0,0,0,0,95
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),35-39,44,37,0,0,0,0,0,0,0,0,0,0,81
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),40-44,34,24,0,0,0,0,0,0,0,0,0,0,58
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),45-49,23,26,0,0,0,0,0,0,0,0,0,0,49
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),50-54,17,21,0,0,0,0,0,0,0,0,0,0,38
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),55-59,5,12,0,0,0,0,0,0,0,0,0,0,17
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),5-9,54,74,4,0,0,0,0,0,0,0,0,0,132
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),60-64,14,17,0,0,0,0,0,0,0,0,0,0,31
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),65-69,10,4,0,0,0,0,0,0,0,0,0,0,14
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),70-74,8,12,0,0,0,0,0,0,0,0,0,0,20
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),74-79,7,3,0,0,0,0,0,0,0,0,0,0,10
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110122,الدليله(دليلة المطيرات),80+,0,3,0,0,0,0,0,0,0,0,0,0,3
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,0-4,61,49,16,24,0,0,0,0,17,0,9,3,179
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,10-14,76,73,15,17,0,0,0,0,17,8,0,0,206
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,15-19,68,66,23,16,0,0,0,0,15,0,2,0,190
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,20-24,43,49,8,4,0,0,0,0,81,0,2,0,187
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,25-29,44,45,4,12,0,0,0,7,84,9,0,2,207
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,30-34,39,45,11,0,0,0,0,0,25,0,2,9,131
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,35-39,44,36,3,4,0,0,0,0,50,26,0,0,163
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,40-44,33,39,8,11,0,0,0,0,24,8,0,0,123
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,45-49,35,41,4,4,0,0,0,0,51,0,2,0,137
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,50-54,24,16,0,0,0,0,0,0,27,0,2,0,69
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,55-59,21,17,4,8,0,0,0,0,9,0,3,0,62
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,5-9,82,87,7,8,0,0,0,0,9,26,3,3,225
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,60-64,13,13,8,4,0,0,0,7,15,0,0,0,60
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,65-69,7,12,0,0,0,0,0,0,0,0,0,0,19
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,70-74,10,3,0,0,0,0,0,0,0,0,0,0,13
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,74-79,6,6,0,0,0,0,0,0,0,0,0,0,12
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110123,ام رمانه,80+,5,6,0,0,0,0,0,0,0,0,0,0,11
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,0-4,55,46,4,0,0,0,0,0,0,0,0,0,105
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,10-14,41,31,4,0,0,0,0,0,0,0,0,0,76
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,15-19,51,41,19,4,0,0,0,0,0,0,0,0,115
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,20-24,39,40,3,4,0,0,7,0,70,0,0,0,163
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,25-29,32,41,4,3,0,0,0,0,120,0,0,2,202
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,30-34,37,32,0,0,0,0,0,0,77,0,3,0,149
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,35-39,17,27,0,0,0,0,0,0,15,0,0,0,59
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,40-44,21,27,0,0,0,0,0,0,0,0,0,0,48
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,45-49,18,14,3,4,0,0,0,0,8,0,0,0,47
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,50-54,17,13,4,0,0,0,0,0,0,0,0,0,34
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,55-59,4,9,0,0,0,0,0,0,0,0,0,0,13
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,5-9,49,46,0,0,0,0,0,0,0,0,0,0,95
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,60-64,5,8,0,0,0,0,0,0,0,0,0,0,13
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,65-69,4,4,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,70-74,1,4,0,0,0,0,0,0,0,0,0,0,5
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,74-79,2,2,0,0,0,0,0,0,0,0,0,0,4
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110124,القنيطره,80+,3,3,0,0,0,0,0,0,0,0,0,0,6
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,0-4,55,66,3,4,0,0,0,0,0,0,0,0,128
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,10-14,44,46,4,8,0,0,0,0,0,0,0,0,102
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,15-19,25,45,15,3,0,0,0,0,8,0,0,0,96
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,20-24,28,37,0,0,0,0,0,0,18,0,0,0,83
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,25-29,47,31,0,0,0,0,0,0,0,0,0,2,80
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,30-34,25,20,0,0,0,0,0,0,9,0,0,0,54
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,35-39,30,20,0,0,0,0,0,0,7,0,0,0,57
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,40-44,20,12,0,4,0,0,0,0,0,0,0,0,36
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,45-49,11,15,0,0,0,0,0,0,0,0,0,0,26
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,50-54,10,7,4,0,0,0,0,0,0,0,0,0,21
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,55-59,3,7,0,0,0,0,0,0,0,0,0,0,10
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,5-9,58,37,8,4,0,0,0,0,0,0,0,0,107
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,60-64,4,3,0,0,0,0,0,0,0,0,0,0,7
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,65-69,1,7,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,70-74,0,6,0,0,0,0,0,0,0,0,0,0,6
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,74-79,4,2,0,0,0,0,0,0,0,0,0,0,6
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110125,الناصرية,80+,1,1,0,0,0,0,0,0,0,0,0,0,2
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),0-4,26,29,4,8,0,0,0,0,0,0,0,0,67
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),10-14,3,6,12,16,0,0,0,0,0,0,0,0,37
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),15-19,12,0,0,0,0,0,0,0,0,0,0,0,12
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),20-24,13,18,0,0,0,0,0,0,0,0,0,0,31
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),25-29,22,14,0,0,0,0,0,0,0,0,0,0,36
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),30-34,15,11,0,4,0,0,0,0,0,0,0,0,30
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),35-39,7,9,0,0,0,0,0,0,0,0,0,0,16
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),40-44,4,0,0,0,0,0,0,0,0,0,0,0,4
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),45-49,6,5,0,12,0,0,0,0,0,0,0,0,23
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),50-54,8,3,8,0,0,0,0,0,0,0,0,0,19
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),55-59,0,2,0,0,0,0,0,0,0,0,0,0,2
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),5-9,17,21,12,4,0,0,0,0,0,0,0,0,54
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),60-64,2,0,0,0,0,0,0,0,0,0,0,0,2
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),65-69,2,3,0,0,0,0,0,0,0,0,0,0,5
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),70-74,3,0,0,0,0,0,0,0,0,0,0,0,3
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110126,الشهباء(زباير الوتيري),80+,0,3,0,0,0,0,0,0,0,0,0,0,3
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,0-4,6,2,0,0,0,0,0,0,0,0,0,0,8
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,10-14,7,5,0,0,0,0,0,0,0,0,0,0,12
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,15-19,13,11,0,0,0,0,0,0,8,0,12,0,44
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,20-24,6,13,0,0,0,0,0,0,21,0,67,0,107
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,25-29,7,8,0,0,0,0,0,0,93,0,62,0,170
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,30-34,3,2,0,0,0,0,0,0,33,0,26,0,64
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,35-39,5,4,0,0,0,0,0,0,36,0,3,0,48
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,40-44,3,2,0,0,0,0,0,0,8,0,2,0,15
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,45-49,0,7,0,0,0,0,0,0,22,0,2,0,31
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,50-54,6,6,0,0,0,0,0,0,6,0,0,0,18
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,55-59,4,1,0,0,0,0,0,0,0,0,0,0,5
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,5-9,11,3,0,0,0,0,0,0,0,0,0,0,14
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,60-64,1,0,0,0,0,0,0,0,0,0,0,0,1
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,70-74,1,0,0,0,0,0,0,0,0,0,0,0,1
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110127,المشتى,74-79,2,0,0,0,0,0,0,0,0,0,0,0,2
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110128,الغبية,0-4,41,18,4,0,0,0,0,0,0,0,0,0,63
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110128,الغبية,10-14,30,27,4,4,0,0,0,0,17,9,0,0,91
11,العاصمة,1107,الجيزة,11071,الجيزة,11071011,الجيزة,1107101101,الجيزة,110710110128,الغبية,15-19,20,30,0,0,0,0,0,0,0,8,0,0,58
